stack,cycle_label,cycles,condition,current_density_A_cm2,file,sheet,sheet_label,fit_status,split_z_re_ohm,R_ohm_ohm,R_anode_ct_ohm,R_cathode_ct_ohm,R_total_fit_ohm,anode_fit_rmse,cathode_fit_rmse,anode_center_x,anode_center_y,anode_radius,cathode_center_x,cathode_center_y,cathode_radius,figure
Stack1,528Cycles,528,3,0.7,data\Stack1\EIS\528Cycles\Real_Ageing_EIS-3-0_7.xlsx,Sheet2,Cell 01,ok,0.00036845,0.0003107990964357284,7.454487020816885e-05,0.001736376974938644,0.0018109218451468128,1.233115149174963e-05,7.148490671249699e-06,0.0003480715315398128,1.874897999272269e-05,4.172240009102665e-05,0.00121609036876738,-0.0003262905366767929,0.0009274787135557875,results\figures\eis_fits\Stack1\Cell_01\0.7Acm2\528Cycles_condition_3_Real_Ageing_EIS-3-0_7.png
Stack1,528Cycles,528,3,0.7,data\Stack1\EIS\528Cycles\Real_Ageing_EIS-3-0_7.xlsx,Sheet3,Cell 03,ok,0.00032626,0.00027573738945027023,5.332169497429996e-05,0.0018756875444749452,0.0019290092394492451,6.986357048799664e-06,1.0862891096338064e-05,0.0003023982369374202,-7.38514893950874e-06,2.766480098594238e-05,0.0012726091439974755,-0.00042012592565614264,0.001027646210781241,results\figures\eis_fits\Stack1\Cell_03\0.7Acm2\528Cycles_condition_3_Real_Ageing_EIS-3-0_7.png
Stack1,528Cycles,528,3,0.7,data\Stack1\EIS\528Cycles\Real_Ageing_EIS-3-0_7.xlsx,Sheet4,Cell 05,ok,0.00041686,0.00033950990098096474,0.00019706372547271042,0.001563653971797965,0.0017607176972706754,8.706070035657316e-06,4.042923452133403e-06,0.0004380417637173199,-4.062630738766083e-06,9.861558164314355e-05,0.0011649653318548598,-0.0002627119169032212,0.0008247854188592647,results\figures\eis_fits\Stack1\Cell_05\0.7Acm2\528Cycles_condition_3_Real_Ageing_EIS-3-0_7.png
Stack1,528Cycles,528,3,0.7,data\Stack1\EIS\528Cycles\Real_Ageing_EIS-3-0_7.xlsx,Sheet5,Cell 10,ok,0.00035034,0.00030800738787590447,7.061238497381888e-05,0.00184904999315251,0.001919662378126329,1.2255243370248325e-05,1.0070777580311028e-05,0.0003433135803628139,-4.431420286445774e-05,5.665929582544258e-05,0.0012774564172283117,-0.00038925532355899565,0.0010031281953037422,results\figures\eis_fits\Stack1\Cell_10\0.7Acm2\528Cycles_condition_3_Real_Ageing_EIS-3-0_7.png
Stack1,528Cycles,528,3,0.7,data\Stack1\EIS\528Cycles\Real_Ageing_EIS-3-0_7.xlsx,Sheet6,Cell 15,ok,0.00046023,0.00034378479859742487,0.00023066794387121666,0.0017851313743173739,0.0020157993181885905,1.502599197064292e-05,4.4208551311444524e-06,0.0004591187705330332,2.200460225560075e-05,0.00011741434155532654,0.001271552796124847,-0.0003224049178213625,0.0009490091869568274,results\figures\eis_fits\Stack1\Cell_15\0.7Acm2\528Cycles_condition_3_Real_Ageing_EIS-3-0_7.png
Stack1,528Cycles,528,3,0.7,data\Stack1\EIS\528Cycles\Real_Ageing_EIS-3-0_7.xlsx,Sheet7,Cell 20,ok,0.00043364,0.0003428079891405694,0.00018769253684249577,0.001703009855891507,0.0018907023927340028,1.1944545526677005e-05,4.362676546758116e-06,0.0004366542575618173,6.271979283522799e-06,9.40556208885245e-05,0.001247221825720598,-0.00024608646588139603,0.00088635161815495,results\figures\eis_fits\Stack1\Cell_20\0.7Acm2\528Cycles_condition_3_Real_Ageing_EIS-3-0_7.png
Stack1,528Cycles,528,3,0.7,data\Stack1\EIS\528Cycles\Real_Ageing_EIS-3-0_7.xlsx,Sheet8,Cell 22,ok,0.00037185,0.00030923823166005543,9.983147818984375e-05,0.0018129527492114809,0.0019127842274013246,1.735138347277392e-05,1.0845250437305356e-05,0.0003591539707549773,-9.235608976401787e-06,5.076295383995404e-05,0.0012559971620039949,-0.00042333961913967356,0.0010004578206259825,results\figures\eis_fits\Stack1\Cell_22\0.7Acm2\528Cycles_condition_3_Real_Ageing_EIS-3-0_7.png
Stack1,528Cycles,528,3,0.7,data\Stack1\EIS\528Cycles\Real_Ageing_EIS-3-0_7.xlsx,Sheet9,Cell 24,ok,0.00037595,0.0003179027670045505,0.00011834197080179076,0.0017622678316062824,0.0018806098024080732,1.4470772008634136e-05,1.1386230656064594e-05,0.00037707375240544585,-1.69434724513298e-05,6.154905987926985e-05,0.0012354063526930897,-0.00040065439018099154,0.0009679467536749525,results\figures\eis_fits\Stack1\Cell_24\0.7Acm2\528Cycles_condition_3_Real_Ageing_EIS-3-0_7.png
Stack1,528Cycles,528,3B,0.7,data\Stack1\EIS\528Cycles\Real_Ageing_EIS-3B-0_7.xlsx,Sheet1,Whole Stack,ok,0.00855,0.0,0.03232432100091578,0.03854309112354914,0.07086741212446492,0.00024532657831309655,0.000199219661603138,0.006593495070362487,0.017024268933437125,0.01616216050045789,0.027552116456304867,-0.009766769905925662,0.021605144358111755,results\figures\eis_fits\Stack1\Whole_Stack\0.7Acm2\528Cycles_condition_3B_Real_Ageing_EIS-3B-0_7.png
Stack1,528Cycles,528,3B,0.7,data\Stack1\EIS\528Cycles\Real_Ageing_EIS-3B-0_7.xlsx,Sheet2,Cell 01,ok,0.00032578,0.000258557473699064,6.229052198532748e-05,0.001607696653845324,0.0016699871758306516,3.870688916425461e-06,9.1887391525242e-06,0.00028970273469172773,9.51602348525359e-06,3.256657773351446e-05,0.0011311310792077888,-0.00039774494978276844,0.0008968685398507743,results\figures\eis_fits\Stack1\Cell_01\0.7Acm2\528Cycles_condition_3B_Real_Ageing_EIS-3B-0_7.png
Stack1,528Cycles,528,3B,0.7,data\Stack1\EIS\528Cycles\Real_Ageing_EIS-3B-0_7.xlsx,Sheet3,Cell 03,ok,0.00034181,0.0003167565002770261,3.330356997182051e-05,0.0015476818605416837,0.0015809854305135042,5.769873395068224e-06,9.382440729137338e-06,0.00033340828526293636,-1.0544911678461959e-05,1.9709822564486713e-05,0.001116966370160256,-0.0003729346489459171,0.0008590169018982434,results\figures\eis_fits\Stack1\Cell_03\0.7Acm2\528Cycles_condition_3B_Real_Ageing_EIS-3B-0_7.png
Stack1,528Cycles,528,3B,0.7,data\Stack1\EIS\528Cycles\Real_Ageing_EIS-3B-0_7.xlsx,Sheet4,Cell 05,ok,0.00035753,0.00033922468624650223,0.00010860510458049338,0.0015527516278630146,0.001661356732443508,5.647003772588773e-06,1.0211966792619973e-05,0.0003935272385367489,-4.19664088168401e-05,6.862905109512392e-05,0.0011384249455419421,-0.00035857560736897556,0.0008551817763831501,results\figures\eis_fits\Stack1\Cell_05\0.7Acm2\528Cycles_condition_3B_Real_Ageing_EIS-3B-0_7.png
Stack1,528Cycles,528,3B,0.7,data\Stack1\EIS\528Cycles\Real_Ageing_EIS-3B-0_7.xlsx,Sheet5,Cell 10,ok,0.0003469,0.00027133524971295484,7.075571468221144e-05,0.0016646004341270794,0.0017353561488092908,8.088333073914848e-06,7.68632574525928e-06,0.00030671310705406057,-7.235511769809304e-06,3.61101844445397e-05,0.0011865637778687003,-0.0004063841975843241,0.0009262136726318988,results\figures\eis_fits\Stack1\Cell_10\0.7Acm2\528Cycles_condition_3B_Real_Ageing_EIS-3B-0_7.png
Stack1,528Cycles,528,3B,0.7,data\Stack1\EIS\528Cycles\Real_Ageing_EIS-3B-0_7.xlsx,Sheet6,Cell 15,ok,0.00041802,0.00034485997795441427,0.00013523252316963183,0.0016662385814366482,0.00180147110460628,1.0410418248003294e-05,1.2970600338777803e-05,0.0004124762395392302,2.1334529087483514e-05,7.090219292864595e-05,0.0011802563922928032,-0.00043783035138470877,0.0009411605437759602,results\figures\eis_fits\Stack1\Cell_15\0.7Acm2\528Cycles_condition_3B_Real_Ageing_EIS-3B-0_7.png
Stack1,528Cycles,528,3B,0.7,data\Stack1\EIS\528Cycles\Real_Ageing_EIS-3B-0_7.xlsx,Sheet7,Cell 20,ok,0.00043869,0.00035550799546560363,0.00024101221917338585,0.0015790133757004785,0.0018200255948738644,8.244805255222411e-06,4.9176471994260685e-06,0.00047601410505229653,-5.1080266836256825e-06,0.0001206143208094324,0.0011811632847388925,-0.0002875625502451695,0.0008402458154991078,results\figures\eis_fits\Stack1\Cell_20\0.7Acm2\528Cycles_condition_3B_Real_Ageing_EIS-3B-0_7.png
Stack1,528Cycles,528,3B,0.7,data\Stack1\EIS\528Cycles\Real_Ageing_EIS-3B-0_7.xlsx,Sheet8,Cell 22,ok,0.00040825,0.0003368263489440193,0.00017834889976308865,0.0015752858002643585,0.0017536347000274473,1.1918786892455618e-05,1.01895061437141e-05,0.00042600079882556364,-9.980521119299787e-06,8.97312281955889e-05,0.0011400070703127675,-0.0003989053893831715,0.0008828968500383099,results\figures\eis_fits\Stack1\Cell_22\0.7Acm2\528Cycles_condition_3B_Real_Ageing_EIS-3B-0_7.png
Stack1,528Cycles,528,3B,0.7,data\Stack1\EIS\528Cycles\Real_Ageing_EIS-3B-0_7.xlsx,Sheet9,Cell 24,ok,0.0007764,0.0003438929265670564,0.001574038419689973,0.002048172088637819,0.003622210508327792,7.307304979462334e-06,1.1305061732145187e-05,0.0011309121364120429,-0.0004117894002436648,0.0008882396899587768,0.0011022435867104729,-0.000922028837355532,0.0013780019604789921,results\figures\eis_fits\Stack1\Cell_24\0.7Acm2\528Cycles_condition_3B_Real_Ageing_EIS-3B-0_7.png
Stack1,528Cycles,528,4,0.3,data\Stack1\EIS\528Cycles\Real_Ageing_EIS-4-0_3.xlsx,Sheet1,Whole Stack,ok,0.012578,0.0,0.006672458537291756,0.04426918283148973,0.05094164136878149,0.0005999937489686884,5.0057887770449234e-05,0.0020933822955483843,0.009642217599778631,0.010203077279647067,0.03155887527287105,-0.0059811237005045524,0.022928453455536495,results\figures\eis_fits\Stack1\Whole_Stack\0.3Acm2\528Cycles_condition_4_Real_Ageing_EIS-4-0_3.png
Stack1,528Cycles,528,4,0.3,data\Stack1\EIS\528Cycles\Real_Ageing_EIS-4-0_3.xlsx,Sheet2,Cell 01,ok,0.00031407,0.00024793171434445144,5.358021664363872e-05,0.001646532342423841,0.0017001125590674797,1.0881852664219167e-05,2.8389885027508316e-05,0.0002747218226662708,1.930937264216287e-05,3.302365479060007e-05,0.0011635982343451998,-0.0001874760066384533,0.0008443426092096955,results\figures\eis_fits\Stack1\Cell_01\0.3Acm2\528Cycles_condition_4_Real_Ageing_EIS-4-0_3.png
Stack1,528Cycles,528,4,0.3,data\Stack1\EIS\528Cycles\Real_Ageing_EIS-4-0_3.xlsx,Sheet3,Cell 03,ok,0.00033266,0.0001690411599813598,0.00016944339540317054,0.0018925898328309646,0.002062033228234135,1.961255849231714e-05,1.7717142189106036e-05,0.00025376285768294505,-5.6423347995451986e-05,0.00010179076706879989,0.0012920798915196726,-0.0002977127835178486,0.000992021658182789,results\figures\eis_fits\Stack1\Cell_03\0.3Acm2\528Cycles_condition_4_Real_Ageing_EIS-4-0_3.png
Stack1,528Cycles,528,4,0.3,data\Stack1\EIS\528Cycles\Real_Ageing_EIS-4-0_3.xlsx,Sheet4,Cell 05,ok,0.00034749,0.00023672794037141718,0.00013594775682910536,0.0016352940684326502,0.0017712418252617556,1.9074417569214104e-05,3.1972314081484905e-05,0.00030470181878596985,-6.23637342510666e-05,9.224794575736659e-05,0.0011971866339171597,-0.00016081298977335668,0.0008333111605172452,results\figures\eis_fits\Stack1\Cell_05\0.3Acm2\528Cycles_condition_4_Real_Ageing_EIS-4-0_3.png
Stack1,528Cycles,528,4,0.3,data\Stack1\EIS\528Cycles\Real_Ageing_EIS-4-0_3.xlsx,Sheet5,Cell 10,ok,0.00033884,0.0002708544992535291,3.918614695456418e-05,0.0019384409632800914,0.0019776271102346556,1.1596069654067325e-05,1.6440741379254166e-05,0.0002904475727308112,3.806747672632028e-05,4.2813798156611975e-05,0.0013230354722184336,-0.00031871319392119625,0.0010202776298684649,results\figures\eis_fits\Stack1\Cell_10\0.3Acm2\528Cycles_condition_4_Real_Ageing_EIS-4-0_3.png
Stack1,528Cycles,528,4,0.3,data\Stack1\EIS\528Cycles\Real_Ageing_EIS-4-0_3.xlsx,Sheet6,Cell 15,ok,0.00043595,0.0003166150366339177,0.00021389541777606523,0.0020709583795997834,0.0022848537973758484,1.9994496572731928e-05,3.7419493668650843e-06,0.0004235627455219503,1.6843153520354335e-05,0.00010826589609341252,0.0014044425045675257,-0.00036005541296908126,0.0010962924121405637,results\figures\eis_fits\Stack1\Cell_15\0.3Acm2\528Cycles_condition_4_Real_Ageing_EIS-4-0_3.png
Stack1,528Cycles,528,4,0.3,data\Stack1\EIS\528Cycles\Real_Ageing_EIS-4-0_3.xlsx,Sheet7,Cell 20,ok,0.00040137,0.00031510166485063644,0.00020979759318074512,0.0019445732658379489,0.002154370859018694,1.3760268613194247e-05,8.844723921458298e-06,0.000420000461441009,-1.2181054839695851e-05,0.00010560367239407934,0.0013536544239125888,-0.0002809681046731136,0.0010120693515745442,results\figures\eis_fits\Stack1\Cell_20\0.3Acm2\528Cycles_condition_4_Real_Ageing_EIS-4-0_3.png
Stack1,528Cycles,528,4,0.3,data\Stack1\EIS\528Cycles\Real_Ageing_EIS-4-0_3.xlsx,Sheet8,Cell 22,ok,0.00041419,0.0003113689941489171,0.00019939709066519101,0.001892585349701898,0.002091982440367089,1.8007449312444447e-05,5.48690468182271e-06,0.0004110675394815126,3.1463633470177477e-06,9.974818065381972e-05,0.0013147362640027012,-0.0003249370238372318,0.0010005268092044119,results\figures\eis_fits\Stack1\Cell_22\0.3Acm2\528Cycles_condition_4_Real_Ageing_EIS-4-0_3.png
Stack1,528Cycles,528,4,0.3,data\Stack1\EIS\528Cycles\Real_Ageing_EIS-4-0_3.xlsx,Sheet9,Cell 24,ok,0.00046845,0.000307966291452922,0.00031429004451121573,0.0015494157587733245,0.0018637058032845402,2.964557725863529e-05,2.7154870351985657e-05,0.00046511131370852984,-1.4710713055589487e-05,0.00015783207246412048,0.001250606073996139,-8.865674012070251e-06,0.0007747586066378789,results\figures\eis_fits\Stack1\Cell_24\0.3Acm2\528Cycles_condition_4_Real_Ageing_EIS-4-0_3.png
Stack1,528Cycles,528,4,0.7,data\Stack1\EIS\528Cycles\Real_Ageing_EIS-4-0_7.xlsx,Sheet1,Whole Stack,ok,0.0080592,0.0,0.019970329076248378,0.04563655477449147,0.06560688385073984,0.0003906164634457825,0.00019196069246118485,0.005382756494675749,0.010684153653587861,0.009985164538124189,0.030650824916837845,-0.01142563893944457,0.0255189930854617,results\figures\eis_fits\Stack1\Whole_Stack\0.7Acm2\528Cycles_condition_4_Real_Ageing_EIS-4-0_7.png
Stack1,528Cycles,528,4,0.7,data\Stack1\EIS\528Cycles\Real_Ageing_EIS-4-0_7.xlsx,Sheet2,Cell 01,ok,0.00036717,0.00029328224591282967,0.00017361786554338717,0.0015853849527736339,0.001759002818317021,9.258020471122268e-06,5.1020763375518545e-06,0.0003800911786845233,-7.215253536814819e-06,8.71082699435647e-05,0.0011232737717272873,-0.00032380794364460604,0.0008562785449184236,results\figures\eis_fits\Stack1\Cell_01\0.7Acm2\528Cycles_condition_4_Real_Ageing_EIS-4-0_7.png
Stack1,528Cycles,528,4,0.7,data\Stack1\EIS\528Cycles\Real_Ageing_EIS-4-0_7.xlsx,Sheet3,Cell 03,ok,0.00037807,0.0003120619438938811,0.00014106783253193582,0.0017850437586973405,0.0019261115912292764,8.980792416141643e-06,6.724316397949344e-06,0.000382595860159849,3.177326431526365e-06,7.060544417441935e-05,0.001232825444074498,-0.00037443535467114716,0.0009678828131255302,results\figures\eis_fits\Stack1\Cell_03\0.7Acm2\528Cycles_condition_4_Real_Ageing_EIS-4-0_7.png
Stack1,528Cycles,528,4,0.7,data\Stack1\EIS\528Cycles\Real_Ageing_EIS-4-0_7.xlsx,Sheet4,Cell 05,ok,0.00039567,0.00032625343917779513,0.0001541352395833991,0.001632528113356265,0.001786663352939664,1.0647173947497814e-05,5.034876662719213e-06,0.00040332105896949465,4.746803680894937e-07,7.706908162038659e-05,0.0011721932073651172,-0.0003402005770396428,0.0008843208935916573,results\figures\eis_fits\Stack1\Cell_05\0.7Acm2\528Cycles_condition_4_Real_Ageing_EIS-4-0_7.png
Stack1,528Cycles,528,4,0.7,data\Stack1\EIS\528Cycles\Real_Ageing_EIS-4-0_7.xlsx,Sheet5,Cell 10,ok,0.00032597,0.00021550946244529258,0.0001019532529304998,0.0019137153994881841,0.002015668652418684,8.898877182240923e-06,8.099798632308995e-06,0.00026648608891054247,-1.8915834058385672e-05,5.437301926417182e-05,0.001289656475765515,-0.0004548116646251399,0.001059448114745902,results\figures\eis_fits\Stack1\Cell_10\0.7Acm2\528Cycles_condition_4_Real_Ageing_EIS-4-0_7.png
Stack1,528Cycles,528,4,0.7,data\Stack1\EIS\528Cycles\Real_Ageing_EIS-4-0_7.xlsx,Sheet6,Cell 15,ok,0.00040315,0.00032143220867535,0.00022479658853938873,0.0019256981750001992,0.002150494763539588,1.1331495077297213e-05,6.274432413910854e-06,0.0004338305029450444,-3.899252826944012e-06,0.00011246590917849391,0.0013121698421079595,-0.0004167523738124112,0.0010491715333433586,results\figures\eis_fits\Stack1\Cell_15\0.7Acm2\528Cycles_condition_4_Real_Ageing_EIS-4-0_7.png
Stack1,528Cycles,528,4,0.7,data\Stack1\EIS\528Cycles\Real_Ageing_EIS-4-0_7.xlsx,Sheet7,Cell 20,ok,0.00044494,0.0003322433416606299,0.00017460573876726875,0.0016898559756188432,0.0018644617143861119,1.8294273629534448e-05,2.0846850357890867e-06,0.00041954621104426423,2.509256928766666e-05,9.083737136262958e-05,0.001226553017428365,-0.00025410152513830053,0.0008823099736834489,results\figures\eis_fits\Stack1\Cell_20\0.7Acm2\528Cycles_condition_4_Real_Ageing_EIS-4-0_7.png
Stack1,528Cycles,528,4,0.7,data\Stack1\EIS\528Cycles\Real_Ageing_EIS-4-0_7.xlsx,Sheet8,Cell 22,ok,0.00041737,0.00031938357360562525,0.00040618818011958313,0.0018626460293478895,0.002268834209467473,6.911105904402458e-06,1.5640758876482934e-05,0.0005224776636654168,-5.9559164107865626e-05,0.00021164712009957138,0.0012763840824008444,-0.0004453333404957128,0.0010323198834752895,results\figures\eis_fits\Stack1\Cell_22\0.7Acm2\528Cycles_condition_4_Real_Ageing_EIS-4-0_7.png
Stack1,528Cycles,528,4,0.7,data\Stack1\EIS\528Cycles\Real_Ageing_EIS-4-0_7.xlsx,Sheet9,Cell 24,ok,0.00036361,0.0003011198599426338,0.00011178801729414582,0.0019695538944958695,0.0020813419117900155,1.739118271574359e-05,1.2128552668116214e-05,0.0003570138685897067,-2.044635999456377e-05,5.951633254549846e-05,0.0013184745750022362,-0.0005190661422816822,0.0011132004742606559,results\figures\eis_fits\Stack1\Cell_24\0.7Acm2\528Cycles_condition_4_Real_Ageing_EIS-4-0_7.png
Stack1,528Cycles,528,5,0.3,data\Stack1\EIS\528Cycles\Real_Ageing_EIS-5-0_3.xlsx,Sheet1,Whole Stack,ok,0.011967,0.0008266731603920894,0.005023509654663863,0.05379600798357217,0.05881951763823603,0.0004103191393254118,5.301181234267627e-05,0.0033384279877240208,0.008169285982821772,0.008546703796303786,0.03668826816732081,-0.006975338934265657,0.027787730601652638,results\figures\eis_fits\Stack1\Whole_Stack\0.3Acm2\528Cycles_condition_5_Real_Ageing_EIS-5-0_3.png
Stack1,528Cycles,528,5,0.3,data\Stack1\EIS\528Cycles\Real_Ageing_EIS-5-0_3.xlsx,Sheet2,Cell 01,ok,0.00033192,0.00019165118831314956,0.00014054718898420828,0.0024617207659914085,0.002602267954975617,1.833022629017387e-05,1.5995775548547365e-05,0.0002619247828052537,-1.531507008022195e-05,7.192308012316213e-05,0.0015775197135206246,-0.0004018510387575837,0.0012947978760327345,results\figures\eis_fits\Stack1\Cell_01\0.3Acm2\528Cycles_condition_5_Real_Ageing_EIS-5-0_3.png
Stack1,528Cycles,528,5,0.3,data\Stack1\EIS\528Cycles\Real_Ageing_EIS-5-0_3.xlsx,Sheet3,Cell 03,ok,0.0003519,0.00018744711150375838,0.00014589217413500086,0.002455787489364548,0.002601679663499549,1.2954471792945674e-05,1.1323588984263545e-05,0.0002603931985712588,3.6998002578146356e-05,8.179232123635982e-05,0.0015839504399289945,-0.00042459444248851814,0.0012992318841615583,results\figures\eis_fits\Stack1\Cell_03\0.3Acm2\528Cycles_condition_5_Real_Ageing_EIS-5-0_3.png
Stack1,528Cycles,528,5,0.3,data\Stack1\EIS\528Cycles\Real_Ageing_EIS-5-0_3.xlsx,Sheet4,Cell 05,ok,0.00036061,0.00029894907659239276,3.62223672710408e-05,0.002254893806173803,0.0022911161734448437,7.730527509037852e-06,1.700740677459747e-05,0.00031706026022791314,3.084362665754494e-05,3.5767922473489554e-05,0.0015047409019662119,-0.0003209830764093169,0.001172248546436051,results\figures\eis_fits\Stack1\Cell_05\0.3Acm2\528Cycles_condition_5_Real_Ageing_EIS-5-0_3.png
Stack1,528Cycles,528,5,0.3,data\Stack1\EIS\528Cycles\Real_Ageing_EIS-5-0_3.xlsx,Sheet5,Cell 10,ok,0.00033975,0.0002777728991232187,0.00011632484947521992,0.002822383433253104,0.0029387082827283238,1.9142127810629617e-05,1.1904667206887085e-05,0.00033593532386082866,-8.430086922206645e-05,0.00010241828060924521,0.0017641977287451236,-0.0005826904092087066,0.0015267580600930863,results\figures\eis_fits\Stack1\Cell_10\0.3Acm2\528Cycles_condition_5_Real_Ageing_EIS-5-0_3.png
Stack1,528Cycles,528,5,0.3,data\Stack1\EIS\528Cycles\Real_Ageing_EIS-5-0_3.xlsx,Sheet6,Cell 15,ok,0.0003798,0.0003157447084464422,0.00027981321739591313,0.0024327840521673498,0.002712597269563263,1.33409765894046e-05,1.742304444720089e-05,0.00045565131714439875,-5.899359370871487e-05,0.00015183577725961711,0.0016008296350291172,-0.00035446694736509447,0.0012669871261754306,results\figures\eis_fits\Stack1\Cell_15\0.3Acm2\528Cycles_condition_5_Real_Ageing_EIS-5-0_3.png
Stack1,528Cycles,528,5,0.3,data\Stack1\EIS\528Cycles\Real_Ageing_EIS-5-0_3.xlsx,Sheet7,Cell 20,ok,0.00036641,0.00010689984437031783,0.0002435312308803637,0.002307437595806313,0.002550968826686677,1.81455793379287e-05,2.0115987224095444e-05,0.00022866545981049967,4.088138426027013e-06,0.00012183422335007766,0.0015420031307345154,-0.00029580079101908404,0.0011910353364206372,results\figures\eis_fits\Stack1\Cell_20\0.3Acm2\528Cycles_condition_5_Real_Ageing_EIS-5-0_3.png
Stack1,528Cycles,528,5,0.3,data\Stack1\EIS\528Cycles\Real_Ageing_EIS-5-0_3.xlsx,Sheet8,Cell 22,ok,0.00036453,0.00026524292500177467,0.00014098653036150827,0.0018114644771906135,0.0019524510075521217,2.357187339360902e-05,3.131571893789027e-05,0.0003357361901825288,-6.894236972968134e-05,9.86019816220151e-05,0.0012990017292524839,-0.0001753908296615427,0.0009225577657579118,results\figures\eis_fits\Stack1\Cell_22\0.3Acm2\528Cycles_condition_5_Real_Ageing_EIS-5-0_3.png
Stack1,528Cycles,528,5,0.3,data\Stack1\EIS\528Cycles\Real_Ageing_EIS-5-0_3.xlsx,Sheet9,Cell 24,ok,0.00045607,0.0003263697623026471,0.0002949958860927567,0.0019184063194294778,0.0022134022055222344,2.156599163601918e-05,1.4231159780173668e-05,0.00047386770534902544,-2.607573066082126e-05,0.00014978513588606972,0.0013977653713661557,-0.0001730329216955294,0.0009746851253595851,results\figures\eis_fits\Stack1\Cell_24\0.3Acm2\528Cycles_condition_5_Real_Ageing_EIS-5-0_3.png
Stack1,528Cycles,528,5,0.7,data\Stack1\EIS\528Cycles\Real_Ageing_EIS-5-0_7.xlsx,Sheet1,Whole Stack,ok,0.0084412,0.0,0.02030184434732679,0.04992005095484105,0.07022189530216784,0.00038936606018759936,0.0002801891765425704,0.005720921459564752,0.010806606203588837,0.010150922173663394,0.03343249528242024,-0.010313715150111868,0.02700695451233124,results\figures\eis_fits\Stack1\Whole_Stack\0.7Acm2\528Cycles_condition_5_Real_Ageing_EIS-5-0_7.png
Stack1,528Cycles,528,5,0.7,data\Stack1\EIS\528Cycles\Real_Ageing_EIS-5-0_7.xlsx,Sheet2,Cell 01,ok,0.00039078,0.00032290925960453375,0.00011108372581489468,0.0017811892974026185,0.001892273023217513,1.0310538693468372e-05,7.705166948661404e-06,0.0003784511225119811,2.0949897381038858e-05,5.9361576255232086e-05,0.0012691708774929386,-0.00022848357511676327,0.0009194365515866476,results\figures\eis_fits\Stack1\Cell_01\0.7Acm2\528Cycles_condition_5_Real_Ageing_EIS-5-0_7.png
Stack1,528Cycles,528,5,0.7,data\Stack1\EIS\528Cycles\Real_Ageing_EIS-5-0_7.xlsx,Sheet3,Cell 03,ok,0.00042328,0.0003300579719348677,0.00022618771398641216,0.001761607592336813,0.001987795306323225,8.899665087604638e-06,2.777483646523811e-06,0.0004431518289280738,-4.94793485367102e-06,0.0001132020430421462,0.001267506290644414,-0.00023411915856729279,0.0009113874630215916,results\figures\eis_fits\Stack1\Cell_03\0.7Acm2\528Cycles_condition_5_Real_Ageing_EIS-5-0_7.png
Stack1,528Cycles,528,5,0.7,data\Stack1\EIS\528Cycles\Real_Ageing_EIS-5-0_7.xlsx,Sheet4,Cell 05,ok,0.00042387,0.0003442470711524237,0.00022298528625182274,0.0017285204555717972,0.00195150574182362,7.785571299965928e-06,4.1486591069959205e-06,0.00045573971427833503,-6.9117759346182855e-06,0.00011170667893090457,0.0012589538589391665,-0.0002445881107693049,0.0008982032538697636,results\figures\eis_fits\Stack1\Cell_05\0.7Acm2\528Cycles_condition_5_Real_Ageing_EIS-5-0_7.png
Stack1,528Cycles,528,5,0.7,data\Stack1\EIS\528Cycles\Real_Ageing_EIS-5-0_7.xlsx,Sheet5,Cell 10,ok,0.00034209,0.00015102291013661923,0.00018769882819624444,0.0024022320032537907,0.002589930831450035,2.685063164330877e-06,1.0225911813685599e-05,0.00024487232423474147,-2.1801139827795873e-06,9.387473261500527e-05,0.001552069769693962,-0.0005388418471860029,0.0013164460435745188,results\figures\eis_fits\Stack1\Cell_10\0.7Acm2\528Cycles_condition_5_Real_Ageing_EIS-5-0_7.png
Stack1,528Cycles,528,5,0.7,data\Stack1\EIS\528Cycles\Real_Ageing_EIS-5-0_7.xlsx,Sheet6,Cell 15,ok,0.00041072,0.0003340623255633804,0.00013731078625778633,0.001987415973117643,0.0021247267593754292,1.2498547543059737e-05,7.0878584095699945e-06,0.0004027177186922736,1.7811546053282414e-05,7.092823259105694e-05,0.0013728589592624752,-0.00032886605536952134,0.001046713162678819,results\figures\eis_fits\Stack1\Cell_15\0.7Acm2\528Cycles_condition_5_Real_Ageing_EIS-5-0_7.png
Stack1,528Cycles,528,5,0.7,data\Stack1\EIS\528Cycles\Real_Ageing_EIS-5-0_7.xlsx,Sheet7,Cell 20,ok,0.0004385,0.00034245773639671835,0.00022366854966846182,0.002005230456320263,0.002228899005988725,1.1366716094536832e-05,4.166577034891317e-06,0.00045429201123094924,-5.9336589007985895e-06,0.00011199157707456984,0.0014058306048236055,-0.00026352115564522985,0.0010366680737879362,results\figures\eis_fits\Stack1\Cell_20\0.7Acm2\528Cycles_condition_5_Real_Ageing_EIS-5-0_7.png
Stack1,528Cycles,528,5,0.7,data\Stack1\EIS\528Cycles\Real_Ageing_EIS-5-0_7.xlsx,Sheet8,Cell 22,ok,0.00047219,0.00033287244417595264,0.0005594166099882733,0.001702195779280811,0.0022616123892690845,7.64405908459364e-06,2.421517628183317e-06,0.0006125807491700893,-0.00010053276278244576,0.0002972264663103952,0.0012563174487176037,-0.00022461490095098782,0.0008802383038016318,results\figures\eis_fits\Stack1\Cell_22\0.7Acm2\528Cycles_condition_5_Real_Ageing_EIS-5-0_7.png
